id,store_id,platform,check_date,out_of_stock_skus,total_skus_checked,out_of_stock_count,compliance_percentage,checked_by,checked_at,notes
1418,34,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:12:40.922751,
1419,35,grabfood,2025-10-04,['GB004', 'GB006', 'GB102', 'GD117', 'GP009'],95,5,94.74,automated_scraper,2025-10-04 02:13:00.686868,
1421,37,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:13:42.089087,
1422,38,grabfood,2025-10-04,['GB099'],95,1,98.95,automated_scraper,2025-10-04 02:14:00.863554,
1423,40,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:14:20.224955,
1424,41,grabfood,2025-10-04,['GB088', 'GP009', 'GP010'],95,3,96.84,automated_scraper,2025-10-04 02:14:42.139920,
1425,42,grabfood,2025-10-04,['GB001', 'GB008', 'GB034', 'GB074', 'GP009'],95,5,94.74,automated_scraper,2025-10-04 02:15:02.545514,
1426,43,grabfood,2025-10-04,['GD005', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-04 02:15:21.125646,
1427,44,grabfood,2025-10-04,['GP007', 'GP008', 'GP009'],95,3,96.84,automated_scraper,2025-10-04 02:15:41.067588,
1428,45,grabfood,2025-10-04,['GB102'],95,1,98.95,automated_scraper,2025-10-04 02:16:02.541603,
1429,46,grabfood,2025-10-04,['GB001', 'GB008'],95,2,97.89,automated_scraper,2025-10-04 02:16:22.805208,
1430,185,grabfood,2025-10-04,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-04 02:16:44.134278,
1431,48,grabfood,2025-10-04,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-04 02:17:05.957307,
1432,187,grabfood,2025-10-04,['GB102', 'GD028'],95,2,97.89,automated_scraper,2025-10-04 02:17:24.713387,
1433,50,grabfood,2025-10-04,['GB095', 'GB106'],95,2,97.89,automated_scraper,2025-10-04 02:17:44.796866,
1434,51,grabfood,2025-10-04,['GB001', 'GB008', 'GB034', 'GB112', 'GP009', 'GP010'],95,6,93.68,automated_scraper,2025-10-04 02:18:03.614812,
1435,52,grabfood,2025-10-04,['GB004', 'GB006', 'GB034', 'GB061', 'GB069', 'GB070', 'GB073', 'GB074', 'GB097', 'GB099', 'GB102', 'GB104', 'GB105', 'GB112', 'GP001', 'GP002', 'GP003', 'GP004', 'GP007', 'GP008', 'GP009', 'GP010'],95,22,76.84,automated_scraper,2025-10-04 02:18:26.466882,
1436,53,grabfood,2025-10-04,['GB006', 'GB062', 'GB106', 'GD043', 'GD057', 'GP007', 'GP009'],95,7,92.63,automated_scraper,2025-10-04 02:18:45.872810,
1437,154,grabfood,2025-10-04,['GB099', 'GP008'],95,2,97.89,automated_scraper,2025-10-04 02:19:05.691963,
1438,55,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:19:24.542851,
1439,156,grabfood,2025-10-04,['GD005', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-04 02:19:43.800785,
1440,157,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:20:03.092838,
1441,58,grabfood,2025-10-04,['GB001', 'GB004', 'GB006'],95,3,96.84,automated_scraper,2025-10-04 02:20:22.475722,
1442,59,grabfood,2025-10-04,['GB102', 'GB107', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GP005', 'GP006', 'GP007', 'GP009'],95,11,88.42,automated_scraper,2025-10-04 02:20:41.903355,
1443,60,grabfood,2025-10-04,['GB004', 'GB034', 'GB069', 'GP009'],95,4,95.79,automated_scraper,2025-10-04 02:21:03.180198,
1444,192,grabfood,2025-10-04,['GD028', 'GD049', 'GD052', 'GD130', 'GP001', 'GP002', 'GP003', 'GP004', 'GP005', 'GP006'],95,10,89.47,automated_scraper,2025-10-04 02:21:23.036752,
1445,62,grabfood,2025-10-04,['GB111', 'GB112'],95,2,97.89,automated_scraper,2025-10-04 02:21:41.879732,
1446,63,grabfood,2025-10-04,['GD005'],95,1,98.95,automated_scraper,2025-10-04 02:22:04.573796,
1447,64,grabfood,2025-10-04,[],95,0,100.00,automated_scraper,2025-10-04 02:22:27.409213,
1448,65,grabfood,2025-10-04,['GB070'],95,1,98.95,automated_scraper,2025-10-04 02:22:47.937052,
1449,66,grabfood,2025-10-04,['GB102', 'GP009'],95,2,97.89,automated_scraper,2025-10-04 02:23:08.389316,
1450,161,grabfood,2025-10-04,['GB001', 'GB006', 'GB028', 'GB062', 'GB088', 'GB097', 'GB099', 'GB102', 'GB104', 'GB107', 'GB109'],95,11,88.42,automated_scraper,2025-10-04 02:23:28.073203,
1451,67,grabfood,2025-10-05,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-05 02:00:14.345530,
1452,145,grabfood,2025-10-05,['GB008', 'GB062', 'GB102', 'GP007'],95,4,95.79,automated_scraper,2025-10-05 02:00:36.203892,
1453,39,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:00:57.761251,
1454,1,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:01:18.873615,
1455,2,grabfood,2025-10-05,['GB099', 'GB102'],95,2,97.89,automated_scraper,2025-10-05 02:01:41.760883,
1456,3,grabfood,2025-10-05,['GB099', 'GP007', 'GP008', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-10-05 02:02:03.611013,
1457,4,grabfood,2025-10-05,['GB088', 'GP001', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-05 02:02:24.233900,
1458,5,grabfood,2025-10-05,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-05 02:02:46.351444,
1459,6,grabfood,2025-10-05,['GB001'],95,1,98.95,automated_scraper,2025-10-05 02:03:06.047566,
1460,7,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:03:26.786846,
1461,8,grabfood,2025-10-05,['GD004', 'GD028', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD117', 'GD130', 'GP001', 'GP002', 'GP003', 'GP004', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,19,80.00,automated_scraper,2025-10-05 02:03:46.552170,
1462,9,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:04:06.983905,
1463,10,grabfood,2025-10-05,['GB062', 'GB099', 'GB102', 'GP007', 'GP008', 'GP009', 'GP010'],95,7,92.63,automated_scraper,2025-10-05 02:04:28.920370,
1464,11,grabfood,2025-10-05,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-05 02:04:49.122769,
1465,12,grabfood,2025-10-05,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-05 02:05:10.584546,
1466,13,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:05:29.879428,
1467,14,grabfood,2025-10-05,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-05 02:05:50.228349,
1468,15,grabfood,2025-10-05,['GB004', 'GB111'],95,2,97.89,automated_scraper,2025-10-05 02:06:12.565405,
1469,16,grabfood,2025-10-05,['GB006', 'GD057', 'GD117', 'GD130', 'GP007', 'GP008', 'GP009', 'GP010'],95,8,91.58,automated_scraper,2025-10-05 02:06:34.182398,
1470,17,grabfood,2025-10-05,['GB062', 'GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130', 'GP007', 'GP008', 'GP009'],95,17,82.11,automated_scraper,2025-10-05 02:06:54.567609,
1471,18,grabfood,2025-10-05,['GB088'],95,1,98.95,automated_scraper,2025-10-05 02:07:14.200486,
1472,19,grabfood,2025-10-05,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,13,86.32,automated_scraper,2025-10-05 02:07:36.797518,
1473,20,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:07:56.523586,
1474,21,grabfood,2025-10-05,['GB069', 'GB071', 'GB095', 'GB099', 'GP002', 'GP003'],95,6,93.68,automated_scraper,2025-10-05 02:08:18.664369,
1475,22,grabfood,2025-10-05,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-05 02:08:37.071841,
1476,23,grabfood,2025-10-05,['GB102'],95,1,98.95,automated_scraper,2025-10-05 02:08:57.640034,
1477,24,grabfood,2025-10-05,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-05 02:09:19.540320,
1478,25,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:09:40.888062,
1479,26,grabfood,2025-10-05,['GB001', 'GB006', 'GB034', 'GB073', 'GB099', 'GB107', 'GP009'],95,7,92.63,automated_scraper,2025-10-05 02:09:59.192268,
1480,27,grabfood,2025-10-05,['GB061', 'GB069', 'GB102'],95,3,96.84,automated_scraper,2025-10-05 02:10:18.942775,
1481,28,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:10:37.498183,
1482,29,grabfood,2025-10-05,['GB104'],95,1,98.95,automated_scraper,2025-10-05 02:11:00.676920,
1483,30,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:11:20.081570,
1484,31,grabfood,2025-10-05,['GB001', 'GB006', 'GB008', 'GB034', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD130', 'GP007', 'GP008'],95,12,87.37,automated_scraper,2025-10-05 02:11:41.125938,
1485,32,grabfood,2025-10-05,['GB006', 'GB034', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-05 02:12:00.917452,
1486,33,grabfood,2025-10-05,['GB102', 'GB107'],95,2,97.89,automated_scraper,2025-10-05 02:12:19.449084,
1487,34,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:12:41.031660,
1488,35,grabfood,2025-10-05,['GP001'],95,1,98.95,automated_scraper,2025-10-05 02:13:01.194242,
1489,36,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:13:20.212163,
1490,37,grabfood,2025-10-05,['GB004', 'GB028', 'GB088', 'GB095', 'GP001', 'GP002'],95,6,93.68,automated_scraper,2025-10-05 02:13:41.398960,
1491,38,grabfood,2025-10-05,['GB001', 'GB074', 'GB097', 'GB099', 'GB104', 'GP009'],95,6,93.68,automated_scraper,2025-10-05 02:14:00.570164,
1492,40,grabfood,2025-10-05,['GB088', 'GB102', 'GB105', 'GB106', 'GP001'],95,5,94.74,automated_scraper,2025-10-05 02:14:21.454027,
1493,41,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:14:41.013049,
1494,42,grabfood,2025-10-05,['GP009'],95,1,98.95,automated_scraper,2025-10-05 02:15:00.470197,
1495,43,grabfood,2025-10-05,['GB071', 'GB099', 'GP007', 'GP008'],95,4,95.79,automated_scraper,2025-10-05 02:15:19.526034,
1496,44,grabfood,2025-10-05,['GB034', 'GB095', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,7,92.63,automated_scraper,2025-10-05 02:15:39.877664,
1497,45,grabfood,2025-10-05,['GP009'],95,1,98.95,automated_scraper,2025-10-05 02:16:01.184355,
1498,46,grabfood,2025-10-05,['GB001', 'GB062'],95,2,97.89,automated_scraper,2025-10-05 02:16:23.116721,
1499,185,grabfood,2025-10-05,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-05 02:16:44.658466,
1500,48,grabfood,2025-10-05,['GP007', 'GP008', 'GP009'],95,3,96.84,automated_scraper,2025-10-05 02:17:05.708447,
1501,187,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:17:26.308924,
1502,50,grabfood,2025-10-05,['GB004', 'GB088'],95,2,97.89,automated_scraper,2025-10-05 02:17:46.548139,
1503,51,grabfood,2025-10-05,['GP009', 'GP010'],95,2,97.89,automated_scraper,2025-10-05 02:18:05.788343,
1504,52,grabfood,2025-10-05,['GB004', 'GB006', 'GB034', 'GB061', 'GB069', 'GB070', 'GB073', 'GB074', 'GB097', 'GB099', 'GB102', 'GB104', 'GB105', 'GB107', 'GB112', 'GP001', 'GP002', 'GP003', 'GP004', 'GP007', 'GP008', 'GP009', 'GP010'],95,23,75.79,automated_scraper,2025-10-05 02:18:27.772943,
1505,53,grabfood,2025-10-05,['GB006', 'GB061', 'GB062', 'GB106', 'GB112', 'GD043', 'GD057', 'GP007', 'GP009'],95,9,90.53,automated_scraper,2025-10-05 02:18:49.089456,
1506,154,grabfood,2025-10-05,['GB099', 'GB102'],95,2,97.89,automated_scraper,2025-10-05 02:19:10.288855,
1507,55,grabfood,2025-10-05,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-05 02:19:29.944017,
1508,156,grabfood,2025-10-05,['GD005', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-05 02:19:51.331133,
1509,157,grabfood,2025-10-05,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-05 02:20:12.779420,
1510,58,grabfood,2025-10-05,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GP009', 'GP010'],95,7,92.63,automated_scraper,2025-10-05 02:20:32.037592,
1511,59,grabfood,2025-10-05,['GB102'],95,1,98.95,automated_scraper,2025-10-05 02:20:53.622255,
1512,60,grabfood,2025-10-05,['GP009'],95,1,98.95,automated_scraper,2025-10-05 02:21:15.251670,
1513,192,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:21:36.649118,
1514,62,grabfood,2025-10-05,['GB111', 'GD005'],95,2,97.89,automated_scraper,2025-10-05 02:22:00.907303,
1515,63,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:22:21.962314,
1516,64,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:22:42.628871,
1517,65,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:23:03.311170,
1518,66,grabfood,2025-10-05,[],95,0,100.00,automated_scraper,2025-10-05 02:23:24.799616,
1519,161,grabfood,2025-10-05,['GB097', 'GB099'],95,2,97.89,automated_scraper,2025-10-05 02:23:47.983711,
1520,67,grabfood,2025-10-06,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-06 02:00:16.531590,
1521,145,grabfood,2025-10-06,['GB001', 'GB088', 'GD057', 'GP007', 'GP008', 'GP009', 'GP010'],95,7,92.63,automated_scraper,2025-10-06 02:00:36.918033,
1522,39,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:00:57.267962,
1523,1,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:01:19.627339,
1524,2,grabfood,2025-10-06,['GB102', 'GB112', 'GP003'],95,3,96.84,automated_scraper,2025-10-06 02:01:39.256236,
1525,3,grabfood,2025-10-06,['GB102', 'GB105', 'GP007', 'GP008', 'GP009', 'GP010'],95,6,93.68,automated_scraper,2025-10-06 02:01:59.941983,
1526,4,grabfood,2025-10-06,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:02:19.194659,
1527,5,grabfood,2025-10-06,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-06 02:02:38.399331,
1528,6,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:02:58.429399,
1529,7,grabfood,2025-10-06,['GB004', 'GB006', 'GB008', 'GB034', 'GP001', 'GP003', 'GP009', 'GP010'],95,8,91.58,automated_scraper,2025-10-06 02:03:19.540119,
1530,8,grabfood,2025-10-06,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-06 02:03:41.063797,
1531,9,grabfood,2025-10-06,['GB088', 'GB097', 'GB099'],95,3,96.84,automated_scraper,2025-10-06 02:04:03.068620,
1532,10,grabfood,2025-10-06,['GB061', 'GB102', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-06 02:04:23.412408,
1533,11,grabfood,2025-10-06,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-06 02:04:44.483757,
1534,12,grabfood,2025-10-06,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:05:04.765004,
1535,13,grabfood,2025-10-06,['GB001', 'GB006', 'GB034', 'GB069'],95,4,95.79,automated_scraper,2025-10-06 02:05:23.331688,
1536,14,grabfood,2025-10-06,['GB069', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-06 02:05:46.024670,
1537,15,grabfood,2025-10-06,['GB111'],95,1,98.95,automated_scraper,2025-10-06 02:06:05.503609,
1538,16,grabfood,2025-10-06,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-06 02:06:27.851372,
1539,17,grabfood,2025-10-06,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130', 'GP007', 'GP008', 'GP009'],95,16,83.16,automated_scraper,2025-10-06 02:06:47.210868,
1540,18,grabfood,2025-10-06,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-06 02:07:09.091760,
1541,19,grabfood,2025-10-06,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,13,86.32,automated_scraper,2025-10-06 02:07:26.609690,
1542,20,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:07:49.854207,
1543,21,grabfood,2025-10-06,['GB001', 'GB069', 'GB099', 'GB105', 'GB109', 'GD028', 'GD049', 'GD057', 'GD130', 'GP001', 'GP004', 'GP005', 'GP006', 'GP009', 'GP010'],95,15,84.21,automated_scraper,2025-10-06 02:08:09.176222,
1544,22,grabfood,2025-10-06,['GB006', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-06 02:08:30.843986,
1545,23,grabfood,2025-10-06,['GB102'],95,1,98.95,automated_scraper,2025-10-06 02:08:53.430876,
1546,24,grabfood,2025-10-06,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-06 02:09:13.873342,
1547,25,grabfood,2025-10-06,['GB102'],95,1,98.95,automated_scraper,2025-10-06 02:09:34.925651,
1548,26,grabfood,2025-10-06,['GB001', 'GB006', 'GB034', 'GB073', 'GB096', 'GB099', 'GB106', 'GB107', 'GP009'],95,9,90.53,automated_scraper,2025-10-06 02:09:55.246365,
1549,27,grabfood,2025-10-06,['GB006', 'GB008', 'GB061', 'GB069', 'GB102', 'GB105', 'GB112', 'GP003'],95,8,91.58,automated_scraper,2025-10-06 02:10:16.777746,
1550,28,grabfood,2025-10-06,['GB006', 'GB097', 'GB099'],95,3,96.84,automated_scraper,2025-10-06 02:10:39.822365,
1551,29,grabfood,2025-10-06,['GB104'],95,1,98.95,automated_scraper,2025-10-06 02:11:01.739271,
1552,30,grabfood,2025-10-06,['GD028', 'GD049', 'GP001', 'GP002', 'GP003', 'GP005', 'GP006'],95,7,92.63,automated_scraper,2025-10-06 02:11:23.090584,
1553,31,grabfood,2025-10-06,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD130', 'GP007', 'GP008', 'GP009', 'GP010'],95,15,84.21,automated_scraper,2025-10-06 02:11:42.299480,
1554,32,grabfood,2025-10-06,['GB001', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:12:03.142612,
1555,33,grabfood,2025-10-06,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:12:23.766891,
1556,34,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:12:44.884447,
1557,35,grabfood,2025-10-06,['GB001', 'GB006', 'GB069', 'GB088', 'GP001'],95,5,94.74,automated_scraper,2025-10-06 02:13:04.752337,
1558,36,grabfood,2025-10-06,['GB006', 'GB008', 'GB102'],95,3,96.84,automated_scraper,2025-10-06 02:13:23.659038,
1559,37,grabfood,2025-10-06,['GB069'],95,1,98.95,automated_scraper,2025-10-06 02:13:45.730707,
1560,38,grabfood,2025-10-06,['GB107', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:14:04.418441,
1607,16,grabfood,2025-10-07,['GB006', 'GB105', 'GP007', 'GP008', 'GP009', 'GP010'],95,6,93.68,automated_scraper,2025-10-07 03:42:56.942119,
1561,40,grabfood,2025-10-06,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD117', 'GD130', 'GP001', 'GP002', 'GP003', 'GP004', 'GP005'],95,18,81.05,automated_scraper,2025-10-06 02:14:25.706103,
1562,41,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:14:46.543248,
1563,42,grabfood,2025-10-06,['GB008', 'GB106', 'GP009'],95,3,96.84,automated_scraper,2025-10-06 02:15:06.850285,
1564,43,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:15:27.111666,
1565,44,grabfood,2025-10-06,['GB004', 'GB006', 'GB034', 'GB073', 'GB088', 'GP007', 'GP008', 'GP009', 'GP010'],95,9,90.53,automated_scraper,2025-10-06 02:15:46.065397,
1566,45,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:16:08.219124,
1567,46,grabfood,2025-10-06,['GB097'],95,1,98.95,automated_scraper,2025-10-06 02:16:29.368275,
1568,185,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:16:50.967642,
1569,48,grabfood,2025-10-06,['GB001', 'GB004', 'GB006', 'GB008', 'GB095', 'GB105', 'GB111', 'GD043', 'GD044', 'GD057', 'GD069', 'GP002', 'GP004', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,19,80.00,automated_scraper,2025-10-06 02:17:11.182450,
1570,187,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:17:32.557819,
1571,50,grabfood,2025-10-06,['GB008', 'GB095', 'GP001'],95,3,96.84,automated_scraper,2025-10-06 02:17:51.984163,
1572,51,grabfood,2025-10-06,['GB061'],95,1,98.95,automated_scraper,2025-10-06 02:18:09.414786,
1573,52,grabfood,2025-10-06,['GB004', 'GB008', 'GB034', 'GB061', 'GB069', 'GB070', 'GB073', 'GB074', 'GB097', 'GB099', 'GB102', 'GB104', 'GB105', 'GB107', 'GB112', 'GP001', 'GP002', 'GP003', 'GP004', 'GP007', 'GP008', 'GP009', 'GP010'],95,23,75.79,automated_scraper,2025-10-06 02:18:32.080422,
1574,53,grabfood,2025-10-06,['GB004', 'GB006', 'GB061', 'GB062', 'GB105', 'GB106', 'GB109', 'GB112', 'GP001', 'GP004', 'GP007', 'GP008', 'GP009', 'GP010'],95,14,85.26,automated_scraper,2025-10-06 02:18:51.740052,
1575,154,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:19:13.447661,
1576,55,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:19:33.603700,
1577,156,grabfood,2025-10-06,['GD005', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-06 02:19:54.200712,
1578,157,grabfood,2025-10-06,['GB006', 'GB069', 'GB102', 'GB106', 'GD049', 'GP001', 'GP002', 'GP003', 'GP005', 'GP006', 'GP007', 'GP008'],95,12,87.37,automated_scraper,2025-10-06 02:20:17.936943,
1579,58,grabfood,2025-10-06,['GB001', 'GB004', 'GB006', 'GB008'],95,4,95.79,automated_scraper,2025-10-06 02:20:37.512158,
1580,59,grabfood,2025-10-06,['GB034', 'GB103'],95,2,97.89,automated_scraper,2025-10-06 02:20:56.072723,
1581,60,grabfood,2025-10-06,['GB069', 'GB104', 'GB106', 'GP009'],95,4,95.79,automated_scraper,2025-10-06 02:21:16.088886,
1582,192,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:21:36.890476,
1583,62,grabfood,2025-10-06,['GB111', 'GD005'],95,2,97.89,automated_scraper,2025-10-06 02:21:57.437130,
1584,63,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:22:15.778676,
1585,64,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:22:39.140639,
1586,65,grabfood,2025-10-06,['GP007'],95,1,98.95,automated_scraper,2025-10-06 02:22:58.706683,
1587,66,grabfood,2025-10-06,['GB006', 'GP009'],95,2,97.89,automated_scraper,2025-10-06 02:23:20.062554,
1588,161,grabfood,2025-10-06,[],95,0,100.00,automated_scraper,2025-10-06 02:23:39.720519,
1589,67,grabfood,2025-10-07,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-07 03:36:12.142212,
1590,145,grabfood,2025-10-07,['GB028', 'GB088', 'GB107', 'GD003', 'GD057', 'GD104', 'GP001', 'GP007', 'GP008', 'GP009', 'GP010'],95,11,88.42,automated_scraper,2025-10-07 03:36:36.541928,
1591,39,grabfood,2025-10-07,['GB096'],95,1,98.95,automated_scraper,2025-10-07 03:37:02.669356,
1592,1,grabfood,2025-10-07,[],95,0,100.00,automated_scraper,2025-10-07 03:37:22.367701,
1593,2,grabfood,2025-10-07,['GB099'],95,1,98.95,automated_scraper,2025-10-07 03:37:43.678883,
1594,3,grabfood,2025-10-07,['GB097', 'GB102', 'GB104', 'GB105', 'GP007', 'GP008', 'GP009', 'GP010'],95,8,91.58,automated_scraper,2025-10-07 03:38:06.446006,
1595,4,grabfood,2025-10-07,['GB071', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-07 03:38:30.822172,
1596,5,grabfood,2025-10-07,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-07 03:38:53.787349,
1597,6,grabfood,2025-10-07,['GB102'],95,1,98.95,automated_scraper,2025-10-07 03:39:16.099623,
1598,7,grabfood,2025-10-07,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GB088', 'GP001', 'GP003', 'GP009', 'GP010'],95,10,89.47,automated_scraper,2025-10-07 03:39:39.163215,
1599,8,grabfood,2025-10-07,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-07 03:39:59.651853,
1600,9,grabfood,2025-10-07,['GB008'],95,1,98.95,automated_scraper,2025-10-07 03:40:21.694203,
1601,10,grabfood,2025-10-07,['GB001', 'GB099', 'GB102', 'GP007', 'GP009'],95,5,94.74,automated_scraper,2025-10-07 03:40:44.453539,
1602,11,grabfood,2025-10-07,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-07 03:41:06.458800,
1603,12,grabfood,2025-10-07,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-07 03:41:27.909983,
1604,13,grabfood,2025-10-07,[],95,0,100.00,automated_scraper,2025-10-07 03:41:48.553833,
1605,14,grabfood,2025-10-07,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-07 03:42:11.905567,
1606,15,grabfood,2025-10-07,[],95,0,100.00,automated_scraper,2025-10-07 03:42:35.503513,
1656,66,grabfood,2025-10-07,['GB102', 'GB107', 'GP009'],95,3,96.84,automated_scraper,2025-10-07 04:02:23.101381,
1608,17,grabfood,2025-10-07,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130', 'GP007', 'GP008', 'GP009'],95,16,83.16,automated_scraper,2025-10-07 03:43:16.523671,
